"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","89","500149","0.0-4.0-6.0-1.0-0.4","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","314","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","4","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","90","500457","0.0-4.0-6.0-1.0-1.4","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","91","500961","0.0-4.0-6.0-1.0-2.4","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","92","502806","0.0-4.0-6.0-1.0-0.5","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","1844","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","5","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","93","503112","0.0-4.0-6.0-1.0-1.5","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","94","503618","0.0-4.0-6.0-1.0-2.5","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","95","504245","0.0-4.0-6.0-1.0-0.6","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","626","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","6","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","96","504553","0.0-4.0-6.0-1.0-1.6","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","97","505058","0.0-4.0-6.0-1.0-2.6","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","98","505669","0.0-4.0-6.0-1.0-0.7","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","610","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","7","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","99","505977","0.0-4.0-6.0-1.0-1.7","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","100","506485","0.0-4.0-6.0-1.0-2.7","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","101","507086","0.0-4.0-6.0-1.0-0.8","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","601","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","8","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","102","507392","0.0-4.0-6.0-1.0-1.8","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","103","507899","0.0-4.0-6.0-1.0-2.8","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","104","508607","0.0-4.0-6.0-1.0-0.9","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","707","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","9","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","105","508912","0.0-4.0-6.0-1.0-1.9","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","106","509418","0.0-4.0-6.0-1.0-2.9","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","107","510187","0.0-4.0-6.0-1.0-0.10","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","768","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","10","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","108","510488","0.0-4.0-6.0-1.0-1.10","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","109","510994","0.0-4.0-6.0-1.0-2.10","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","110","511494","0.0-4.0-6.0-1.0-0.11","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","499","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","11","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","111","511801","0.0-4.0-6.0-1.0-1.11","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","112","512304","0.0-4.0-6.0-1.0-2.11","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","113","512889","0.0-4.0-6.0-1.0-0.12","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","584","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","12","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","114","513196","0.0-4.0-6.0-1.0-1.12","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","115","513707","0.0-4.0-6.0-1.0-2.12","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","116","514390","0.0-4.0-6.0-1.0-0.13","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","681","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","13","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","117","514698","0.0-4.0-6.0-1.0-1.13","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","118","515201","0.0-4.0-6.0-1.0-2.13","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","119","515615","0.0-4.0-6.0-1.0-0.14","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","413","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","14","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","120","515921","0.0-4.0-6.0-1.0-1.14","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","121","516427","0.0-4.0-6.0-1.0-2.14","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","122","516861","0.0-4.0-6.0-1.0-0.15","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","434","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","15","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","123","517168","0.0-4.0-6.0-1.0-1.15","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","124","517674","0.0-4.0-6.0-1.0-2.15","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","125","518675","0.0-4.0-6.0-1.0-0.16","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","1001","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","16","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","126","518984","0.0-4.0-6.0-1.0-1.16","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","127","519496","0.0-4.0-6.0-1.0-2.16","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","128","520909","0.0-4.0-6.0-1.0-0.17","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","1412","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","17","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","129","521218","0.0-4.0-6.0-1.0-1.17","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","130","521720","0.0-4.0-6.0-1.0-2.17","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","131","523215","0.0-4.0-6.0-1.0-0.18","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","1495","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","18","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","132","523521","0.0-4.0-6.0-1.0-1.18","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","133","524029","0.0-4.0-6.0-1.0-2.18","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","134","524756","0.0-4.0-6.0-1.0-0.19","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","727","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","19","2","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","135","525067","0.0-4.0-6.0-1.0-1.19","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","136","525578","0.0-4.0-6.0-1.0-2.19","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","137","526145","0.0-4.0-6.0-1.0-0.20","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","566","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","20","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","138","526451","0.0-4.0-6.0-1.0-1.20","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","139","526961","0.0-4.0-6.0-1.0-2.20","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","140","527627","0.0-4.0-6.0-1.0-0.21","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","666","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","21","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","141","527937","0.0-4.0-6.0-1.0-1.21","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","142","528440","0.0-4.0-6.0-1.0-2.21","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","143","529086","0.0-4.0-6.0-1.0-0.22","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","646","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","22","2","2","2","2","true","","","","","","","","","","","","","","","","",""
